time_s,Product,Impurity
1457.314629258517,0.002634565954964288,0.4604460061801755
1464.5290581162326,0.002933897762643317,0.4492128830361105
1471.743486973948,0.003264025754340789,0.43755035099680345
1478.9579158316633,0.003627729345018235,0.4255065121839354
1486.1723446893789,0.004027994599863925,0.4131299940204044
1493.3867735470942,0.004468024867197796,0.40046962700362676
1500.6012024048096,0.004951251463757294,0.38757412998832685
1507.8156312625251,0.00548134435171459,0.37449180574448315
1515.0300601202405,0.006062222740181255,0.36127024935998325
1522.2444889779558,0.0066980655371988215,0.34795607183499716
1529.4589178356714,0.007393321571337845,0.334594640970097
1536.6733466933867,0.00815271949508645,0.3212298413869154
1543.8877755511023,0.008981277275258766,0.3079038552430301
1551.1022044088177,0.00988431116875651,0.2946569649162269
1558.316633266533,0.01086744407524692,0.2815273786416701
1565.5310621242486,0.01193661315174754,0.26855107979321785
1572.745490981964,0.01309807656781976,0.2557617002112175
1579.9599198396793,0.014358419274152462,0.2431904176976082
1587.1743486973949,0.01572455765185538,0.23086587752866433
1594.3887775551102,0.017203742904878944,0.2188141375795379
1601.6032064128258,0.018803563053730172,0.20705863641585429
1608.8176352705411,0.02053194338516354,0.1956201834885166
1616.0320641282565,0.022397145209904438,0.18451697037063255
1623.246492985972,0.024407762778805717,0.17376460180180442
1630.4609218436874,0.026572718207260648,0.16337614515604304
1637.6753507014027,0.02890125425829873,0.1533621968260725
1644.8897795591183,0.03140292483667365,0.14373096391907572
1652.1042084168337,0.0340875830495209,0.1344883595868648
1659.318637274549,0.03696536669390445,0.12563811026655744
1666.5330661322646,0.04004668103787,0.11718187308523945
1673.74749498998,0.04334217876956439,0.1091193616825783
1680.9619238476955,0.04686273699862681,0.10144847872747537
1688.1763527054109,0.05061943120546014,0.09416545344689037
1695.3907815631262,0.05462350604720959,0.08726498254500122
1702.6052104208418,0.05888634294431131,0.08074037296686329
1709.8196392785571,0.06341942438836737,0.07458368505049273
1717.0340681362725,0.06823429493082571,0.06878587471262185
1724.248496993988,0.07334251883247729,0.0633369334240121
1731.4629258517034,0.07875563437608434,0.0582260248479231
1738.6773547094188,0.0844851048684512,0.05344161713797332
1745.8917835671343,0.09054226638384866,0.04897161001710832
1753.1062124248497,0.0969382723277986,0.04480345588574679
1760.3206412825652,0.10368403492868102,0.040924274332592124
1767.5350701402806,0.11079016379425513,0.037320959544425394
1774.749498997996,0.11826690170085409,0.03398028022993256
1781.9639278557115,0.1261240578144486,0.030888971785996346
1789.1783567134269,0.13437093857479943,0.028033820541773127
1796.3927855711422,0.14301627650625193,0.025401740015385622
1803.6072144288578,0.1520681572510895,0.0229798392094724
1810.8216432865731,0.16153394515348787,0.020755483054613895
1818.0360721442887,0.17142020775366754,0.018716345183459184
1825.250501002004,0.1817326395824985,0.01685045328302908
1832.4649298597194,0.19247598567627308,0.015146227328140732
1839.679358717435,0.20365396525921767,0.013592511045316454
1846.8937875751503,0.2152691960672822,0.012178596994141264
1854.1082164328657,0.22732311981042755,0.010894245682181905
1861.3226452905812,0.23981592929167997,0.009729699150723184
1868.5370741482966,0.252746497719323,0.008675689482237658
1875.751503006012,0.26611231076338016,0.007723442687270661
1882.9659318637275,0.2799094019186983,0.00686467842892299
1890.1803607214429,0.29413229174417915,0.0060916060380033325
1897.3947895791584,0.3087739315507416,0.005396917261877534
1904.6092184368738,0.3238256521091462,0.004773776175735456
1911.8236472945891,0.3392771179427307,0.004215806667091444
1919.0380761523047,0.3551162877591071,0.0037170778834807734
1926.25250501002,0.3713293815589044,0.003272088010125304
1933.4669338677354,0.38790085493855136,0.0028757467194018274
1940.681362725451,0.4048133810778227,0.002523356607797317
1947.8957915831663,0.42204784087145436,0.002210593909172212
1955.110220440882,0.4395833216275858,0.0019334887460255752
1962.3246492985973,0.45739712471418154,0.001688405153463503
1969.5390781563126,0.47546478248816454,0.0014720210840620336
1976.7535070140282,0.49376008479084493,0.0012813085760885596
1983.9679358717435,0.5122551152377336,0.001113514242849805
